COD_MICRO,NOME_MICRO,Soma_V002.x,Soma_V023.x,Soma_V037,Soma_V038,Soma_V039,Soma_V040,Soma_V041.x,Soma_V046,Soma_V101,Soma_V102,Soma_V103,Soma_V233,Soma_V007.x,Soma_V008.x,Soma_V009.x,Soma_V011.x,Soma_V023.y,Soma_V041.y,Soma_V001.x,Soma_V109,Soma_V001.y,Soma_V002.y,Soma_V003.x,Soma_V004.x,Soma_V005.x,Soma_V006.x,Soma_V002.x.x,Soma_V003.y,Soma_V004.y,Soma_V005.y,Soma_V006.y,Soma_V007.y,Soma_V008.y,Soma_V009.y,Soma_V010,Soma_V011.y,Soma_V012,Soma_V013,Soma_V014.x,Soma_V015,Soma_V016,Soma_V017.x,Soma_V001,Soma_V002.y.y,Soma_V004,Soma_V014.y,Soma_V011,Soma_V017.y,Soma_V050,Soma_V052,Soma_V113,Soma_V119,Soma_V125,Soma_V131,Soma_V137,Soma_V143,Soma_V149,Soma_V154,Soma_V160,Soma_V202,Soma_V203,Soma_V204,Soma_V205,Soma_V206,Soma_V207,Soma_soma_V202eV203,Soma_soma_V204eV205,Soma_soma_V206eV207,DEFICIT_TOTAL
31011,Capelinha,1657.1666666666667,11.0,131.66666666666666,124.41666666666667,2.5,7.916666666666667,0.0,14.666666666666666,16.916666666666668,286.8333333333333,4.666666666666667,24.5,61.416666666666664,894.75,17.416666666666668,15.416666666666666,35.0,43.0,692.75,965.4166666666666,5821.583333333333,1758.4166666666667,440.75,75.83333333333333,3521.8333333333335,5.25,5767.166666666667,1655.5833333333333,1027.3333333333333,1620.0833333333333,805.6666666666666,80.75,29.416666666666668,51.5,11.416666666666666,237.25,4.75,112.75,3.0,84.16666666666667,12.416666666666666,28.833333333333332,3.1666666666666665,2097747.1666666665,3009.4166666666665,48.5,17.25,60.75,40.666666666666664,9.5,3.0833333333333335,6.333333333333333,9.25,7.25,9.666666666666666,10.916666666666666,9.833333333333334,0.6666666666666666,0.08333333333333333,450.9166666666667,645.1666666666666,174.16666666666666,353.8333333333333,2.8333333333333335,23.166666666666668,1096.0833333333333,528.0,26.0,1831.0
31012,Araçuaí,2555.285714285714,49.42857142857143,401.14285714285717,138.28571428571428,1.1428571428571428,47.57142857142857,1.5714285714285714,28.571428571428573,84.85714285714286,458.7142857142857,9.428571428571429,20.857142857142858,305.7142857142857,1558.857142857143,32.142857142857146,36.0,176.42857142857142,89.0,1251.7142857142858,1307.2857142857142,8986.0,2071.0,738.8571428571429,77.71428571428571,6085.0,13.428571428571429,8939.142857142857,2557.8571428571427,1515.2857142857142,2192.0,1326.857142857143,129.71428571428572,71.0,98.14285714285714,17.714285714285715,528.0,15.571428571428571,179.57142857142858,4.285714285714286,186.14285714285714,21.285714285714285,68.42857142857143,2.5714285714285716,3035860.285714286,3058.8571428571427,116.85714285714286,18.714285714285715,149.14285714285714,243.42857142857142,55.714285714285715,7.571428571428571,33.714285714285715,42.142857142857146,34.42857142857143,44.714285714285715,49.142857142857146,31.857142857142858,9.714285714285714,4.571428571428571,691.5714285714286,837.8571428571429,245.57142857142858,761.2857142857143,3.142857142857143,11.428571428571429,1529.4285714285713,1006.8571428571429,14.571428571428571,2407.0
31013,Pedra Azul,4036.0,64.5,146.25,139.0,1.75,94.75,4.5,37.25,47.75,748.25,19.5,55.75,169.5,2500.75,63.75,48.0,226.5,102.5,1712.0,2328.5,14084.5,3472.5,790.25,73.25,9738.75,9.75,14023.25,4040.0,2393.75,3446.75,1861.0,222.75,128.0,214.75,34.0,931.75,34.5,295.25,14.75,286.0,24.5,86.25,4.0,4565384.25,2562.5,181.0,10.75,150.5,341.0,66.5,9.25,29.0,41.5,33.5,63.0,64.5,29.25,19.0,12.5,1235.0,1223.75,543.75,973.75,2.75,46.0,2458.75,1517.5,48.75,2168.0
31014,Almenara,2214.4117647058824,38.76470588235294,108.05882352941177,90.52941176470588,1.0588235294117647,37.1764705882353,3.235294117647059,28.647058823529413,38.23529411764706,333.88235294117646,7.294117647058823,13.176470588235293,130.76470588235293,1063.6470588235295,21.470588235294116,26.764705882352942,123.6470588235294,82.41176470588235,909.9411764705883,1310.6470588235295,7542.823529411765,2040.2941176470588,519.8235294117648,48.0,4910.764705882353,7.705882352941177,7487.470588235294,2217.529411764706,1357.1764705882354,1739.6470588235295,954.6470588235294,154.7058823529412,76.58823529411765,87.17647058823529,19.176470588235293,530.5294117647059,16.235294117647058,125.17647058823529,5.9411764705882355,139.88235294117646,20.352941176470587,47.705882352941174,7.294117647058823,2490434.529411765,5637.117647058823,98.05882352941177,6.529411764705882,81.05882352941177,137.58823529411765,24.352941176470587,3.176470588235294,19.529411764705884,30.823529411764707,20.58823529411765,34.470588235294116,38.23529411764706,16.294117647058822,8.941176470588236,5.117647058823529,545.9411764705883,1027.1764705882354,178.1764705882353,429.29411764705884,4.352941176470588,7.0588235294117645,1573.1176470588234,607.4705882352941,11.411764705882353,4483.0
31015,Teófilo Otoni,2969.6470588235293,24.176470588235293,550.7647058823529,124.94117647058823,1.7647058823529411,36.588235294117645,0.7647058823529411,24.764705882352942,39.94117647058823,508.11764705882354,13.058823529411764,18.941176470588236,151.76470588235293,1856.8235294117646,49.11764705882353,24.176470588235293,69.0,70.52941176470588,1257.8823529411766,1717.0588235294117,9885.470588235294,2635.470588235294,1033.235294117647,111.3529411764706,6095.470588235294,9.941176470588236,9843.0,2973.3529411764707,1746.8823529411766,2167.8823529411766,1375.3529411764705,167.23529411764707,95.0,116.05882352941177,26.058823529411764,599.5882352941177,19.058823529411764,187.1764705882353,5.529411764705882,214.2941176470588,28.176470588235293,92.52941176470588,3.7058823529411766,4742530.117647059,3202.4117647058824,126.05882352941177,16.294117647058822,75.3529411764706,93.76470588235294,15.705882352941176,2.3529411764705883,11.529411764705882,20.823529411764707,12.411764705882353,21.058823529411764,23.823529411764707,14.647058823529411,3.411764705882353,3.411764705882353,1457.2941176470588,916.7058823529412,267.8235294117647,286.94117647058823,6.470588235294118,13.352941176470589,2374.0,554.7647058823529,19.823529411764707,6212.0
31016,Nanuque,2553.3333333333335,36.111111111111114,140.33333333333334,124.11111111111111,1.1111111111111112,22.22222222222222,1.7777777777777777,25.555555555555557,90.33333333333333,425.0,8.333333333333334,9.777777777777779,305.22222222222223,1346.2222222222222,26.0,35.666666666666664,91.44444444444444,65.66666666666667,974.7777777777778,1584.2222222222222,8302.888888888889,2214.8888888888887,637.7777777777778,79.0,5349.777777777777,21.444444444444443,8264.777777777777,2558.1111111111113,1579.5555555555557,1880.2222222222222,1021.3333333333334,189.0,74.11111111111111,80.77777777777777,23.555555555555557,506.0,19.11111111111111,117.66666666666667,3.7777777777777777,147.66666666666666,21.77777777777778,41.888888888888886,4.777777777777778,3502421.6666666665,3205.3333333333335,86.66666666666667,10.0,110.11111111111111,121.22222222222223,26.22222222222222,4.0,15.333333333333334,30.666666666666668,14.88888888888889,29.77777777777778,35.44444444444444,11.333333333333334,6.111111111111111,6.222222222222222,734.6666666666666,1121.6666666666667,326.1111111111111,353.77777777777777,5.0,8.11111111111111,1856.3333333333333,679.8888888888889,13.11111111111111,2632.0
31017,Ituiutaba,3882.0,7.5,8.3,29.2,0.6,3.6,0.2,7.2,242.0,980.5,26.2,3.2,779.0,3062.4,80.1,38.4,19.0,13.5,1405.8,2486.0,11670.9,6430.2,868.7,96.2,4263.2,10.9,11612.9,3890.5,2445.1,2447.6,1154.0,246.2,95.4,185.5,49.3,584.3,21.2,192.4,9.7,216.0,13.1,73.1,9.0,7902618.3,9500.2,96.7,2.9,59.7,4.5,3.0,0.3,1.4,3.0,1.5,5.2,7.2,0.7,0.1,0.4,2365.4,1340.1,62.9,64.6,1.2,2.2,3705.5,127.5,3.4,4745.0
31018,Uberlândia,8467.51724137931,5.0344827586206895,62.89655172413793,20.655172413793103,0.6551724137931034,4.931034482758621,0.06896551724137931,9.068965517241379,765.6896551724138,1999.0344827586207,38.03448275862069,3.3448275862068964,3005.103448275862,7191.482758620689,128.86206896551724,131.86206896551724,10.862068965517242,21.82758620689655,3182.344827586207,5303.0,26059.724137931036,14646.379310344828,2101.0689655172414,281.9310344827586,8988.344827586207,35.13793103448276,25950.793103448275,8483.0,5367.9655172413795,5863.482758620689,2704.137931034483,495.0,203.10344827586206,432.3448275862069,99.96551724137932,1070.551724137931,32.13793103448276,454.8965517241379,19.96551724137931,472.1034482758621,35.51724137931034,228.58620689655172,16.448275862068964,21119939.586206898,15538.448275862069,170.3793103448276,5.310344827586207,49.275862068965516,35.724137931034484,6.0,0.27586206896551724,1.4482758620689655,2.1379310344827585,1.6206896551724137,4.0344827586206895,4.896551724137931,0.7241379310344828,0.3448275862068966,1.0689655172413792,7281.448275862069,904.448275862069,117.86206896551724,78.89655172413794,0.7931034482758621,4.482758620689655,8185.896551724138,196.75862068965517,5.275862068965517,26840.0
31019,Patrocínio,3426.0,3.3846153846153846,75.23076923076923,29.153846153846153,1.9230769230769231,4.6923076923076925,0.23076923076923078,5.538461538461538,278.3076923076923,759.5384615384615,24.53846153846154,6.384615384615385,963.9230769230769,2465.769230769231,79.53846153846153,18.923076923076923,6.846153846153846,12.23076923076923,1157.5384615384614,2273.6153846153848,10856.76923076923,6295.307692307692,809.3846153846154,102.84615384615384,3636.769230769231,9.23076923076923,10782.923076923076,3430.846153846154,2242.3076923076924,2715.3076923076924,1117.1538461538462,200.69230769230768,62.46153846153846,130.30769230769232,30.384615384615383,420.7692307692308,10.923076923076923,183.69230769230768,4.076923076923077,169.0,12.384615384615385,58.0,5.6923076923076925,6214281.153846154,4858.7692307692305,79.0,3.230769230769231,19.53846153846154,24.46153846153846,8.076923076923077,0.0,0.5384615384615384,1.0,0.46153846153846156,2.769230769230769,3.230769230769231,0.8461538461538461,0.07692307692307693,0.15384615384615385,1757.7692307692307,1376.923076923077,121.84615384615384,137.6153846153846,1.2307692307692308,3.8461538461538463,3134.6923076923076,259.46153846153845,5.076923076923077,4401.0
31020,Patos de Minas,3542.3888888888887,2.888888888888889,43.44444444444444,22.944444444444443,0.8333333333333334,2.0555555555555554,0.1111111111111111,3.2222222222222223,231.22222222222223,729.9444444444445,12.944444444444445,4.388888888888889,800.2222222222222,2466.8333333333335,44.611111111111114,33.5,6.388888888888889,7.222222222222222,1244.7222222222222,2297.5,10862.944444444445,6352.722222222223,526.5,104.05555555555556,3839.8333333333335,6.166666666666667,10798.388888888889,3536.8333333333335,2278.8888888888887,2712.0555555555557,1101.7222222222222,150.22222222222223,60.5,128.33333333333334,28.5,364.1111111111111,7.333333333333333,185.38888888888889,4.833333333333333,151.22222222222223,14.61111111111111,70.5,4.055555555555555,7325436.111111111,4678.555555555556,86.0,4.055555555555555,12.38888888888889,9.222222222222221,2.5,0.16666666666666666,0.3888888888888889,0.8888888888888888,0.6666666666666666,2.611111111111111,2.888888888888889,1.2222222222222223,0.1111111111111111,0.16666666666666666,2310.1666666666665,981.3333333333334,55.333333333333336,109.38888888888889,0.5555555555555556,4.944444444444445,3291.5,164.72222222222223,5.5,6222.0
31021,Frutal,3826.5454545454545,4.363636363636363,17.181818181818183,21.272727272727273,0.5454545454545454,3.6363636363636362,0.9090909090909091,13.363636363636363,335.54545454545456,1051.090909090909,19.272727272727273,3.1818181818181817,1051.8181818181818,3315.5454545454545,60.81818181818182,36.72727272727273,9.909090909090908,34.27272727272727,1266.2727272727273,2575.0,11603.363636363636,6629.272727272727,862.2727272727273,118.45454545454545,3979.3636363636365,9.636363636363637,11492.818181818182,3839.909090909091,2446.0,2455.7272727272725,1084.4545454545455,283.09090909090907,79.0,162.72727272727272,44.45454545454545,473.27272727272725,13.090909090909092,183.1818181818182,7.363636363636363,206.45454545454547,25.363636363636363,209.1818181818182,14.272727272727273,7305088.545454546,14770.181818181818,107.81818181818181,26.454545454545453,139.72727272727272,30.363636363636363,10.181818181818182,0.6363636363636364,1.2727272727272727,2.1818181818181817,1.3636363636363635,3.4545454545454546,4.2727272727272725,0.36363636363636365,0.5454545454545454,0.9090909090909091,2027.909090909091,1479.7272727272727,117.72727272727273,166.1818181818182,1.2727272727272727,4.363636363636363,3507.6363636363635,283.90909090909093,5.636363636363637,4749.0
31022,Uberaba,5156.0,3.6315789473684212,116.26315789473684,11.842105263157896,1.3157894736842106,0.8421052631578947,0.0,6.473684210526316,532.3684210526316,1083.2105263157894,34.73684210526316,2.736842105263158,1886.3157894736842,3914.2631578947367,111.0,38.63157894736842,8.947368421052632,16.63157894736842,2100.157894736842,3053.6315789473683,15816.684210526315,9688.578947368422,1441.6315789473683,149.0,4450.736842105263,21.57894736842105,15594.578947368422,5147.473684210527,3042.8947368421054,3324.6315789473683,1822.6315789473683,257.2631578947368,136.6315789473684,282.36842105263156,61.10526315789474,679.2105263157895,17.57894736842105,318.63157894736844,12.105263157894736,305.3157894736842,29.526315789473685,156.31578947368422,8.68421052631579,12937695.105263159,9117.684210526315,128.73684210526315,15.473684210526315,30.63157894736842,10.947368421052632,3.1578947368421053,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.3684210526315789,2.9473684210526314,3.5789473684210527,0.5789473684210527,0.10526315789473684,0.05263157894736842,3674.4210526315787,1319.8947368421052,54.473684210526315,36.1578947368421,1.0526315789473684,3.1578947368421053,4994.315789473684,90.63157894736842,4.2105263157894735,11319.0
31023,Araxá,4085.923076923077,3.8461538461538463,16.307692307692307,21.692307692307693,2.6153846153846154,2.076923076923077,0.15384615384615385,5.846153846153846,361.0,848.9230769230769,33.69230769230769,5.538461538461538,1212.076923076923,2814.153846153846,106.38461538461539,25.46153846153846,7.769230769230769,14.0,1398.3076923076924,2686.5384615384614,13027.384615384615,7635.0,1027.6923076923076,137.30769230769232,4161.307692307692,18.307692307692307,12914.615384615385,4077.0,2620.0,3057.4615384615386,1407.3076923076924,226.76923076923077,119.46153846153847,163.0,45.30769230769231,574.7692307692307,11.615384615384615,236.46153846153845,6.461538461538462,244.69230769230768,17.615384615384617,107.76923076923077,5.846153846153846,8837529.846153846,7308.692307692308,106.07692307692308,5.230769230769231,18.76923076923077,13.384615384615385,4.153846153846154,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,2.769230769230769,3.6153846153846154,0.6923076923076923,0.15384615384615385,0.38461538461538464,2248.230769230769,1624.7692307692307,36.23076923076923,51.53846153846154,0.23076923076923078,1.2307692307692308,3873.0,87.76923076923077,1.4615384615384615,6314.0
31024,Três Marias,4418.833333333333,16.166666666666668,17.5,81.66666666666667,1.0,8.666666666666666,0.0,15.0,261.5,872.5,29.0,10.5,885.0,2793.3333333333335,89.83333333333333,52.333333333333336,39.666666666666664,39.833333333333336,1720.1666666666667,2709.1666666666665,13996.333333333334,5658.0,1194.6666666666667,133.16666666666666,6981.5,29.0,13920.166666666666,4426.666666666667,2688.1666666666665,3323.6666666666665,1772.6666666666667,249.16666666666666,76.5,160.33333333333334,27.833333333333332,624.5,13.833333333333334,255.83333333333334,4.833333333333333,218.0,24.5,50.833333333333336,7.833333333333333,7133122.0,6892.833333333333,135.16666666666666,12.166666666666666,89.83333333333333,81.5,25.833333333333332,0.8333333333333334,5.833333333333333,7.5,5.833333333333333,14.0,14.166666666666666,5.0,0.0,1.1666666666666667,1916.6666666666667,1267.3333333333333,528.3333333333334,602.1666666666666,3.1666666666666665,12.333333333333334,3184.0,1130.5,15.5,2856.0
